player_id,season,week,season_type,passing_epa,completions,attempts,passing_yards,passing_tds,interceptions
00-0036165,2023,12,REG,,0,0,0.0,0,0.0
00-0036165,2023,14,REG,,0,0,0.0,0,0.0
00-0036165,2023,15,REG,,0,0,0.0,0,0.0
00-0036165,2023,17,REG,,0,0,0.0,0,0.0
00-0036165,2023,18,REG,,0,0,0.0,0,0.0
00-0036176,2023,16,REG,,0,0,0.0,0,0.0
00-0036182,2023,1,REG,,0,0,0.0,0,0.0
00-0036182,2023,2,REG,,0,0,0.0,0,0.0
00-0036182,2023,4,REG,,0,0,0.0,0,0.0
00-0036182,2023,5,REG,,0,0,0.0,0,0.0
00-0036182,2023,6,REG,,0,0,0.0,0,0.0
00-0036182,2023,8,REG,,0,0,0.0,0,0.0
00-0036182,2023,9,REG,,0,0,0.0,0,0.0
00-0036182,2023,10,REG,,0,0,0.0,0,0.0
00-0036182,2023,11,REG,,0,0,0.0,0,0.0
00-0036182,2023,12,REG,,0,0,0.0,0,0.0
00-0036182,2023,13,REG,,0,0,0.0,0,0.0
00-0036182,2023,14,REG,,0,0,0.0,0,0.0
00-0036182,2023,15,REG,,0,0,0.0,0,0.0
00-0036187,2023,2,REG,,0,0,0.0,0,0.0
00-0036196,2023,1,REG,,0,0,0.0,0,0.0
00-0036196,2023,2,REG,,0,0,0.0,0,0.0
00-0036196,2023,3,REG,,0,0,0.0,0,0.0
00-0036196,2023,4,REG,,0,0,0.0,0,0.0
00-0036196,2023,5,REG,,0,0,0.0,0,0.0
00-0036196,2023,6,REG,,0,0,0.0,0,0.0
00-0036196,2023,7,REG,,0,0,0.0,0,0.0
00-0036196,2023,8,REG,,0,0,0.0,0,0.0
00-0036196,2023,9,REG,,0,0,0.0,0,0.0
00-0036196,2023,10,REG,,0,0,0.0,0,0.0
00-0036196,2023,12,REG,,0,0,0.0,0,0.0
00-0036196,2023,14,REG,,0,0,0.0,0,0.0
00-0036196,2023,15,REG,,0,0,0.0,0,0.0
00-0036196,2023,16,REG,,0,0,0.0,0,0.0
00-0036196,2023,17,REG,,0,0,0.0,0,0.0
00-0036196,2023,18,REG,,0,0,0.0,0,0.0
00-0036212,2023,1,REG,27.078331,28,45,466.0,3,1.0
00-0036212,2023,2,REG,11.266563,21,30,249.0,1,1.0
00-0036212,2023,3,REG,26.372211,23,26,309.0,4,0.0
00-0036212,2023,4,REG,-3.484106,25,35,282.0,1,1.0
00-0036212,2023,5,REG,-1.8441979,22,30,308.0,2,2.0
00-0036212,2023,6,REG,16.12479,21,31,262.0,3,0.0
00-0036212,2023,7,REG,-3.84026,23,32,216.0,1,1.0
00-0036212,2023,8,REG,12.581885,30,45,324.0,3,1.0
00-0036212,2023,9,REG,0.5236871,21,34,193.0,1,0.0
00-0036212,2023,11,REG,4.769229,28,39,325.0,2,1.0
00-0036212,2023,12,REG,4.4505644,21,30,243.0,1,2.0
00-0036212,2023,13,REG,19.677998,18,24,280.0,2,0.0
00-0036212,2023,14,REG,-7.438043,23,33,240.0,0,0.0
00-0036212,2023,15,REG,9.22343,21,24,224.0,1,0.0
00-0036212,2023,16,REG,7.2943616,24,37,293.0,1,0.0
00-0036212,2023,17,REG,-0.44193968,22,38,237.0,2,2.0
00-0036212,2023,18,REG,1.2538412,17,27,173.0,1,2.0
00-0036223,2023,5,REG,,0,0,0.0,0,0.0
00-0036223,2023,6,REG,,0,0,0.0,0,0.0
00-0036223,2023,7,REG,,0,0,0.0,0,0.0
00-0036223,2023,8,REG,,0,0,0.0,0,0.0
00-0036223,2023,9,REG,,0,0,0.0,0,0.0
00-0036223,2023,10,REG,,0,0,0.0,0,0.0
00-0036223,2023,12,REG,,0,0,0.0,0,0.0
00-0036223,2023,16,REG,,0,0,0.0,0,0.0
00-0036223,2023,17,REG,,0,0,0.0,0,0.0
00-0036223,2023,18,REG,,0,0,0.0,0,0.0
00-0036232,2023,1,REG,,0,0,0.0,0,0.0
00-0036232,2023,2,REG,,0,0,0.0,0,0.0
00-0036232,2023,3,REG,,0,0,0.0,0,0.0
00-0036232,2023,4,REG,,0,0,0.0,0,0.0
00-0036232,2023,6,REG,,0,0,0.0,0,0.0
00-0036232,2023,7,REG,,0,0,0.0,0,0.0
00-0036232,2023,8,REG,,0,0,0.0,0,0.0
00-0036232,2023,10,REG,,0,0,0.0,0,0.0
00-0036232,2023,12,REG,,0,0,0.0,0,0.0
00-0036232,2023,13,REG,,0,0,0.0,0,0.0
00-0036232,2023,15,REG,,0,0,0.0,0,0.0
00-0036232,2023,16,REG,,0,0,0.0,0,0.0
00-0036232,2023,17,REG,,0,0,0.0,0,0.0
00-0036233,2023,1,REG,,0,0,0.0,0,0.0
00-0036233,2023,2,REG,,0,0,0.0,0,0.0
00-0036233,2023,3,REG,,0,0,0.0,0,0.0
00-0036233,2023,4,REG,,0,0,0.0,0,0.0
00-0036233,2023,6,REG,,0,0,0.0,0,0.0
00-0036233,2023,7,REG,,0,0,0.0,0,0.0
00-0036233,2023,11,REG,,0,0,0.0,0,0.0
00-0036233,2023,13,REG,,0,0,0.0,0,0.0
00-0036233,2023,14,REG,,0,0,0.0,0,0.0
00-0036233,2023,15,REG,,0,0,0.0,0,0.0
00-0036233,2023,16,REG,,0,0,0.0,0,0.0
00-0036233,2023,18,REG,,0,0,0.0,0,0.0
00-0036244,2023,1,REG,,0,0,0.0,0,0.0
00-0036244,2023,2,REG,,0,0,0.0,0,0.0
00-0036244,2023,3,REG,,0,0,0.0,0,0.0
00-0036244,2023,4,REG,,0,0,0.0,0,0.0
00-0036244,2023,6,REG,,0,0,0.0,0,0.0
00-0036244,2023,7,REG,,0,0,0.0,0,0.0
00-0036244,2023,9,REG,,0,0,0.0,0,0.0
00-0036244,2023,10,REG,,0,0,0.0,0,0.0
00-0036244,2023,12,REG,,0,0,0.0,0,0.0
00-0036244,2023,14,REG,,0,0,0.0,0,0.0
00-0036244,2023,15,REG,,0,0,0.0,0,0.0
00-0036244,2023,16,REG,,0,0,0.0,0,0.0
00-0036244,2023,17,REG,,0,0,0.0,0,0.0
00-0036244,2023,18,REG,,0,0,0.0,0,0.0
00-0036251,2023,2,REG,,0,0,0.0,0,0.0
00-0036251,2023,3,REG,,0,0,0.0,0,0.0
00-0036251,2023,4,REG,,0,0,0.0,0,0.0
00-0036251,2023,5,REG,,0,0,0.0,0,0.0
00-0036251,2023,6,REG,,0,0,0.0,0,0.0
00-0036251,2023,7,REG,,0,0,0.0,0,0.0
00-0036251,2023,8,REG,,0,0,0.0,0,0.0
00-0036251,2023,9,REG,,0,0,0.0,0,0.0
00-0036251,2023,10,REG,,0,0,0.0,0,0.0
00-0036251,2023,12,REG,,0,0,0.0,0,0.0
00-0036251,2023,13,REG,,0,0,0.0,0,0.0
00-0036251,2023,14,REG,,0,0,0.0,0,0.0
00-0036251,2023,15,REG,,0,0,0.0,0,0.0
00-0036251,2023,18,REG,,0,0,0.0,0,0.0
00-0036252,2023,1,REG,,0,0,0.0,0,0.0
00-0036252,2023,2,REG,,0,0,0.0,0,0.0
00-0036252,2023,3,REG,,0,0,0.0,0,0.0
00-0036252,2023,4,REG,,0,0,0.0,0,0.0
00-0036252,2023,5,REG,,0,0,0.0,0,0.0
00-0036252,2023,6,REG,,0,0,0.0,0,0.0
00-0036252,2023,7,REG,,0,0,0.0,0,0.0
00-0036252,2023,8,REG,,0,0,0.0,0,0.0
00-0036252,2023,9,REG,,0,0,0.0,0,0.0
00-0036252,2023,10,REG,,0,0,0.0,0,0.0
00-0036252,2023,12,REG,,0,0,0.0,0,0.0
00-0036252,2023,13,REG,,0,0,0.0,0,0.0
00-0036252,2023,14,REG,,0,0,0.0,0,0.0
00-0036252,2023,15,REG,,0,0,0.0,0,0.0
00-0036252,2023,17,REG,,0,0,0.0,0,0.0
00-0036252,2023,18,REG,,0,0,0.0,0,0.0
00-0036254,2023,17,REG,,0,0,0.0,0,0.0
00-0036259,2023,1,REG,,0,0,0.0,0,0.0
00-0036259,2023,2,REG,,0,0,0.0,0,0.0
00-0036259,2023,3,REG,,0,0,0.0,0,0.0
00-0036259,2023,5,REG,,0,0,0.0,0,0.0
00-0036259,2023,6,REG,,0,0,0.0,0,0.0
00-0036259,2023,7,REG,,0,0,0.0,0,0.0
00-0036259,2023,10,REG,,0,0,0.0,0,0.0
00-0036259,2023,11,REG,,0,0,0.0,0,0.0
00-0036259,2023,12,REG,,0,0,0.0,0,0.0
00-0036259,2023,13,REG,,0,0,0.0,0,0.0
00-0036259,2023,14,REG,,0,0,0.0,0,0.0
00-0036259,2023,15,REG,,0,0,0.0,0,0.0
00-0036261,2023,1,REG,,0,0,0.0,0,0.0
00-0036261,2023,2,REG,,0,0,0.0,0,0.0
00-0036261,2023,4,REG,,0,0,0.0,0,0.0
00-0036261,2023,5,REG,,0,0,0.0,0,0.0
00-0036261,2023,6,REG,,0,0,0.0,0,0.0
00-0036261,2023,7,REG,,0,0,0.0,0,0.0
00-0036261,2023,8,REG,,0,0,0.0,0,0.0
00-0036261,2023,10,REG,,0,0,0.0,0,0.0
00-0036261,2023,11,REG,,0,0,0.0,0,0.0
00-0036261,2023,12,REG,,0,0,0.0,0,0.0
00-0036261,2023,13,REG,,0,0,0.0,0,0.0
00-0036261,2023,14,REG,,0,0,0.0,0,0.0
00-0036261,2023,15,REG,,0,0,0.0,0,0.0
00-0036261,2023,16,REG,,0,0,0.0,0,0.0
00-0036261,2023,17,REG,,0,0,0.0,0,0.0
00-0036261,2023,18,REG,,0,0,0.0,0,0.0
00-0036264,2023,1,REG,17.795654,15,27,245.0,3,0.0
00-0036264,2023,2,REG,2.6311388,14,25,151.0,3,0.0
00-0036264,2023,3,REG,-2.9644089,22,44,259.0,1,1.0
00-0036264,2023,4,REG,-12.69318,23,36,246.0,1,2.0
00-0036264,2023,5,REG,-14.767113,16,30,182.0,0,3.0
00-0036264,2023,7,REG,7.5664806,21,31,180.0,2,1.0
00-0036264,2023,8,REG,-7.905983,24,41,229.0,1,1.0
00-0036264,2023,9,REG,8.078894,20,26,228.0,1,0.0
00-0036264,2023,10,REG,5.1953487,21,40,289.0,2,2.0
00-0036264,2023,11,REG,10.75095,27,40,322.0,2,0.0
00-0036264,2023,12,REG,12.759378,22,32,268.0,3,0.0
00-0036264,2023,13,REG,15.392143,25,36,267.0,3,0.0
00-0036264,2023,14,REG,-0.21791342,25,39,218.0,1,1.0
00-0036264,2023,15,REG,3.9261205,29,39,284.0,2,0.0
00-0036264,2023,16,REG,11.282903,17,28,219.0,2,0.0
00-0036264,2023,17,REG,14.013366,24,33,256.0,3,0.0
00-0036264,2023,18,REG,15.073805,27,32,316.0,2,0.0
00-0036265,2023,1,REG,,0,0,0.0,0,0.0
00-0036265,2023,2,REG,,0,0,0.0,0,0.0
00-0036265,2023,3,REG,,0,0,0.0,0,0.0
00-0036265,2023,4,REG,,0,0,0.0,0,0.0
00-0036265,2023,5,REG,,0,0,0.0,0,0.0
00-0036265,2023,7,REG,,0,0,0.0,0,0.0
00-0036265,2023,8,REG,,0,0,0.0,0,0.0
00-0036265,2023,9,REG,,0,0,0.0,0,0.0
00-0036265,2023,10,REG,,0,0,0.0,0,0.0
00-0036265,2023,11,REG,,0,0,0.0,0,0.0
00-0036265,2023,12,REG,,0,0,0.0,0,0.0
00-0036265,2023,13,REG,,0,0,0.0,0,0.0
00-0036265,2023,14,REG,,0,0,0.0,0,0.0
00-0036265,2023,16,REG,,0,0,0.0,0,0.0
00-0036265,2023,17,REG,,0,0,0.0,0,0.0
00-0036268,2023,1,REG,,0,0,0.0,0,0.0
00-0036268,2023,2,REG,,0,0,0.0,0,0.0
00-0036268,2023,3,REG,,0,0,0.0,0,0.0
00-0036268,2023,4,REG,,0,0,0.0,0,0.0
00-0036268,2023,5,REG,,0,0,0.0,0,0.0
00-0036268,2023,6,REG,,0,0,0.0,0,0.0
00-0036268,2023,11,REG,,0,0,0.0,0,0.0
00-0036268,2023,12,REG,,0,0,0.0,0,0.0
00-0036269,2023,9,REG,,0,0,0.0,0,0.0
00-0036269,2023,18,REG,,0,0,0.0,0,0.0
00-0036271,2023,1,REG,,0,0,0.0,0,0.0
00-0036271,2023,5,REG,,0,0,0.0,0,0.0
00-0036271,2023,13,REG,,0,0,0.0,0,0.0
00-0036271,2023,15,REG,,0,0,0.0,0,0.0
00-0036271,2023,18,REG,,0,0,0.0,0,0.0
00-0036275,2023,1,REG,,0,0,0.0,0,0.0
00-0036275,2023,2,REG,,0,0,0.0,0,0.0
00-0036275,2023,3,REG,,0,0,0.0,0,0.0
00-0036275,2023,4,REG,,0,0,0.0,0,0.0
00-0036275,2023,5,REG,,0,0,0.0,0,0.0
00-0036275,2023,6,REG,,0,0,0.0,0,0.0
00-0036275,2023,7,REG,,0,0,0.0,0,0.0
00-0036275,2023,8,REG,,0,0,0.0,0,0.0
00-0036275,2023,9,REG,,0,0,0.0,0,0.0
00-0036275,2023,11,REG,,0,0,0.0,0,0.0
00-0036275,2023,12,REG,,0,0,0.0,0,0.0
00-0036275,2023,13,REG,,0,0,0.0,0,0.0
00-0036275,2023,14,REG,,0,0,0.0,0,0.0
00-0036275,2023,15,REG,,0,0,0.0,0,0.0
00-0036275,2023,16,REG,,0,0,0.0,0,0.0
00-0036275,2023,17,REG,,0,0,0.0,0,0.0
00-0036287,2023,1,REG,,0,0,0.0,0,0.0
00-0036290,2023,1,REG,,0,0,0.0,0,0.0
00-0036290,2023,2,REG,,0,0,0.0,0,0.0
00-0036290,2023,3,REG,,0,0,0.0,0,0.0
00-0036290,2023,4,REG,,0,0,0.0,0,0.0
00-0036290,2023,5,REG,,0,0,0.0,0,0.0
00-0036290,2023,6,REG,,0,0,0.0,0,0.0
00-0036290,2023,8,REG,,0,0,0.0,0,0.0
00-0036290,2023,9,REG,,0,0,0.0,0,0.0
00-0036290,2023,10,REG,,0,0,0.0,0,0.0
00-0036290,2023,11,REG,,0,0,0.0,0,0.0
00-0036290,2023,12,REG,,0,0,0.0,0,0.0
00-0036290,2023,14,REG,,0,0,0.0,0,0.0
00-0036290,2023,15,REG,,0,0,0.0,0,0.0
00-0036290,2023,16,REG,,0,0,0.0,0,0.0
00-0036290,2023,18,REG,,0,0,0.0,0,0.0
00-0036297,2023,6,REG,,0,0,0.0,0,0.0
00-0036297,2023,7,REG,,0,0,0.0,0,0.0
00-0036297,2023,8,REG,,0,0,0.0,0,0.0
00-0036297,2023,9,REG,,0,0,0.0,0,0.0
00-0036297,2023,10,REG,,0,0,0.0,0,0.0
00-0036297,2023,12,REG,,0,0,0.0,0,0.0
00-0036309,2023,1,REG,,0,0,0.0,0,0.0
00-0036309,2023,3,REG,,0,0,0.0,0,0.0
00-0036309,2023,4,REG,,0,0,0.0,0,0.0
00-0036309,2023,5,REG,,0,0,0.0,0,0.0
00-0036309,2023,6,REG,,0,0,0.0,0,0.0
00-0036309,2023,7,REG,,0,0,0.0,0,0.0
00-0036309,2023,8,REG,,0,0,0.0,0,0.0
00-0036309,2023,9,REG,,0,0,0.0,0,0.0
00-0036309,2023,10,REG,,0,0,0.0,0,0.0
00-0036309,2023,11,REG,,0,0,0.0,0,0.0
00-0036309,2023,12,REG,,0,0,0.0,0,0.0
00-0036309,2023,14,REG,,0,0,0.0,0,0.0
00-0036309,2023,15,REG,,0,0,0.0,0,0.0
00-0036309,2023,16,REG,,0,0,0.0,0,0.0
00-0036313,2023,14,REG,4.2093267,1,1,28.0,0,0.0
00-0036322,2023,1,REG,,0,0,0.0,0,0.0
00-0036322,2023,2,REG,,0,0,0.0,0,0.0
00-0036322,2023,3,REG,,0,0,0.0,0,0.0
00-0036322,2023,4,REG,,0,0,0.0,0,0.0
00-0036322,2023,5,REG,,0,0,0.0,0,0.0
00-0036322,2023,14,REG,,0,0,0.0,0,0.0
00-0036322,2023,15,REG,-0.39332578,0,1,0.0,0,0.0
00-0036322,2023,16,REG,,0,0,0.0,0,0.0
00-0036322,2023,17,REG,,0,0,0.0,0,0.0
00-0036322,2023,18,REG,,0,0,0.0,0,0.0
00-0036326,2023,1,REG,,0,0,0.0,0,0.0
00-0036326,2023,2,REG,,0,0,0.0,0,0.0
00-0036326,2023,3,REG,,0,0,0.0,0,0.0
00-0036326,2023,8,REG,,0,0,0.0,0,0.0
00-0036326,2023,15,REG,,0,0,0.0,0,0.0
00-0036326,2023,17,REG,,0,0,0.0,0,0.0
00-0036326,2023,18,REG,,0,0,0.0,0,0.0
00-0036328,2023,1,REG,,0,0,0.0,0,0.0
00-0036328,2023,2,REG,,0,0,0.0,0,0.0
00-0036328,2023,3,REG,,0,0,0.0,0,0.0
00-0036328,2023,4,REG,,0,0,0.0,0,0.0
00-0036328,2023,5,REG,,0,0,0.0,0,0.0
00-0036328,2023,6,REG,,0,0,0.0,0,0.0
00-0036328,2023,7,REG,,0,0,0.0,0,0.0
00-0036328,2023,8,REG,,0,0,0.0,0,0.0
00-0036328,2023,9,REG,,0,0,0.0,0,0.0
00-0036328,2023,10,REG,,0,0,0.0,0,0.0
00-0036328,2023,12,REG,,0,0,0.0,0,0.0
00-0036328,2023,13,REG,,0,0,0.0,0,0.0
00-0036328,2023,15,REG,,0,0,0.0,0,0.0
00-0036328,2023,16,REG,,0,0,0.0,0,0.0
00-0036328,2023,17,REG,,0,0,0.0,0,0.0
00-0036328,2023,18,REG,,0,0,0.0,0,0.0
00-0036329,2023,2,REG,,0,0,0.0,0,0.0
00-0036329,2023,15,REG,,0,0,0.0,0,0.0
00-0036331,2023,2,REG,,0,0,0.0,0,0.0
00-0036331,2023,3,REG,,0,0,0.0,0,0.0
00-0036331,2023,4,REG,,0,0,0.0,0,0.0
00-0036331,2023,5,REG,,0,0,0.0,0,0.0
00-0036331,2023,9,REG,,0,0,0.0,0,0.0
00-0036331,2023,12,REG,,0,0,0.0,0,0.0
00-0036332,2023,2,REG,,0,0,0.0,0,0.0
00-0036332,2023,4,REG,,0,0,0.0,0,0.0
00-0036332,2023,5,REG,,0,0,0.0,0,0.0
00-0036332,2023,9,REG,,0,0,0.0,0,0.0
00-0036336,2023,1,REG,,0,0,0.0,0,0.0
00-0036345,2023,1,REG,,0,0,0.0,0,0.0
00-0036345,2023,2,REG,,0,0,0.0,0,0.0
00-0036345,2023,3,REG,,0,0,0.0,0,0.0
00-0036345,2023,4,REG,,0,0,0.0,0,0.0
00-0036345,2023,5,REG,,0,0,0.0,0,0.0
00-0036345,2023,6,REG,,0,0,0.0,0,0.0
00-0036345,2023,7,REG,,0,0,0.0,0,0.0
00-0036345,2023,8,REG,,0,0,0.0,0,0.0
00-0036345,2023,9,REG,,0,0,0.0,0,0.0
00-0036345,2023,11,REG,,0,0,0.0,0,0.0
00-0036345,2023,12,REG,,0,0,0.0,0,0.0
00-0036345,2023,14,REG,,0,0,0.0,0,0.0
00-0036345,2023,15,REG,,0,0,0.0,0,0.0
00-0036345,2023,16,REG,,0,0,0.0,0,0.0
00-0036345,2023,18,REG,,0,0,0.0,0,0.0
00-0036355,2023,1,REG,-1.2410655,23,33,229.0,1,0.0
00-0036355,2023,2,REG,9.264942,27,41,305.0,2,0.0
00-0036355,2023,3,REG,21.501616,40,47,405.0,3,0.0
00-0036355,2023,4,REG,-3.6766772,13,24,167.0,1,1.0
00-0036355,2023,6,REG,-0.2059243,22,37,227.0,2,1.0
00-0036355,2023,7,REG,0.54022884,17,30,259.0,1,2.0
00-0036355,2023,8,REG,17.087563,31,40,298.0,3,0.0
00-0036355,2023,9,REG,-6.6115847,16,30,136.0,0,0.0
00-0036355,2023,10,REG,14.58798,27,40,323.0,4,1.0
00-0036355,2023,11,REG,5.060113,21,36,260.0,2,0.0
00-0036355,2023,12,REG,-11.907627,29,44,217.0,1,1.0
00-0036355,2023,13,REG,2.0078626,22,37,212.0,0,0.0
00-0036355,2023,14,REG,-19.543573,9,17,96.0,0,1.0
00-0036358,2023,1,REG,,0,0,0.0,0,0.0
00-0036358,2023,2,REG,,0,0,0.0,0,0.0
00-0036358,2023,3,REG,,0,0,0.0,0,0.0
00-0036358,2023,4,REG,,0,0,0.0,0,0.0
00-0036358,2023,5,REG,,0,0,0.0,0,0.0
00-0036358,2023,6,REG,,0,0,0.0,0,0.0
00-0036358,2023,8,REG,,0,0,0.0,0,0.0
00-0036358,2023,9,REG,,0,0,0.0,0,0.0
00-0036358,2023,10,REG,,0,0,0.0,0,0.0
00-0036358,2023,11,REG,,0,0,0.0,0,0.0
00-0036358,2023,12,REG,,0,0,0.0,0,0.0
00-0036358,2023,13,REG,,0,0,0.0,0,0.0
00-0036358,2023,14,REG,,0,0,0.0,0,0.0
00-0036358,2023,15,REG,,0,0,0.0,0,0.0
00-0036358,2023,16,REG,,0,0,0.0,0,0.0
00-0036358,2023,17,REG,,0,0,0.0,0,0.0
00-0036358,2023,18,REG,,0,0,0.0,0,0.0
00-0036360,2023,1,REG,,0,0,0.0,0,0.0
00-0036360,2023,2,REG,,0,0,0.0,0,0.0
00-0036360,2023,3,REG,,0,0,0.0,0,0.0
00-0036360,2023,4,REG,,0,0,0.0,0,0.0
00-0036360,2023,5,REG,,0,0,0.0,0,0.0
00-0036360,2023,6,REG,,0,0,0.0,0,0.0
00-0036360,2023,7,REG,,0,0,0.0,0,0.0
00-0036360,2023,8,REG,,0,0,0.0,0,0.0
00-0036360,2023,11,REG,,0,0,0.0,0,0.0
00-0036360,2023,12,REG,,0,0,0.0,0,0.0
00-0036360,2023,13,REG,,0,0,0.0,0,0.0
00-0036360,2023,14,REG,,0,0,0.0,0,0.0
00-0036360,2023,15,REG,,0,0,0.0,0,0.0
00-0036360,2023,16,REG,,0,0,0.0,0,0.0
00-0036360,2023,18,REG,,0,0,0.0,0,0.0
00-0036364,2023,4,REG,,0,0,0.0,0,0.0
00-0036364,2023,10,REG,,0,0,0.0,0,0.0
00-0036364,2023,12,REG,,0,0,0.0,0,0.0
00-0036364,2023,13,REG,,0,0,0.0,0,0.0
00-0036364,2023,14,REG,,0,0,0.0,0,0.0
00-0036364,2023,15,REG,,0,0,0.0,0,0.0
00-0036364,2023,17,REG,,0,0,0.0,0,0.0
00-0036364,2023,18,REG,,0,0,0.0,0,0.0
00-0036370,2023,1,REG,,0,0,0.0,0,0.0
00-0036370,2023,2,REG,,0,0,0.0,0,0.0
00-0036370,2023,3,REG,,0,0,0.0,0,0.0
00-0036370,2023,4,REG,,0,0,0.0,0,0.0
00-0036370,2023,6,REG,,0,0,0.0,0,0.0
00-0036370,2023,7,REG,,0,0,0.0,0,0.0
00-0036370,2023,8,REG,,0,0,0.0,0,0.0
00-0036370,2023,9,REG,,0,0,0.0,0,0.0
00-0036370,2023,10,REG,,0,0,0.0,0,0.0
00-0036370,2023,11,REG,,0,0,0.0,0,0.0
00-0036370,2023,12,REG,,0,0,0.0,0,0.0
00-0036370,2023,13,REG,,0,0,0.0,0,0.0
00-0036370,2023,14,REG,,0,0,0.0,0,0.0
00-0036370,2023,15,REG,,0,0,0.0,0,0.0
00-0036370,2023,16,REG,,0,0,0.0,0,0.0
00-0036370,2023,17,REG,,0,0,0.0,0,0.0
00-0036370,2023,18,REG,,0,0,0.0,0,0.0
00-0036387,2023,7,REG,,0,0,0.0,0,0.0
00-0036387,2023,8,REG,,0,0,0.0,0,0.0
00-0036387,2023,9,REG,,0,0,0.0,0,0.0
00-0036387,2023,13,REG,,0,0,0.0,0,0.0
00-0036387,2023,14,REG,,0,0,0.0,0,0.0
00-0036387,2023,15,REG,,0,0,0.0,0,0.0
00-0036387,2023,16,REG,,0,0,0.0,0,0.0
00-0036387,2023,17,REG,,0,0,0.0,0,0.0
00-0036387,2023,18,REG,,0,0,0.0,0,0.0
00-0036389,2023,1,REG,-4.8595223,22,33,170.0,1,0.0
00-0036389,2023,2,REG,1.1131707,18,23,193.0,1,1.0
00-0036389,2023,3,REG,1.7553614,23,37,277.0,1,2.0
00-0036389,2023,4,REG,10.566899,25,37,319.0,2,0.0
00-0036389,2023,5,REG,7.784427,25,38,303.0,1,1.0
00-0036389,2023,6,REG,-6.5059566,28,45,280.0,1,3.0
00-0036389,2023,7,REG,2.1725745,23,31,279.0,2,1.0
00-0036389,2023,8,REG,23.611319,29,38,319.0,4,0.0
00-0036389,2023,9,REG,8.435014,17,23,207.0,2,0.0
00-0036389,2023,11,REG,-3.4149418,14,22,150.0,0,1.0
00-0036389,2023,12,REG,0.087195545,18,31,200.0,3,1.0
00-0036389,2023,13,REG,10.260577,26,45,298.0,1,0.0
00-0036389,2023,14,REG,2.548704,18,27,197.0,0,0.0
00-0036389,2023,15,REG,1.7163522,17,31,143.0,0,2.0
00-0036389,2023,16,REG,7.3838058,24,38,301.0,1,1.0
00-0036389,2023,17,REG,11.549955,18,23,167.0,3,1.0
00-0036389,2023,18,REG,-10.873214,7,16,55.0,0,1.0
00-0036407,2023,2,REG,,0,0,0.0,0,0.0
00-0036407,2023,3,REG,,0,0,0.0,0,0.0
00-0036407,2023,4,REG,,0,0,0.0,0,0.0
00-0036407,2023,5,REG,,0,0,0.0,0,0.0
00-0036407,2023,6,REG,,0,0,0.0,0,0.0
00-0036407,2023,7,REG,,0,0,0.0,0,0.0
00-0036407,2023,8,REG,,0,0,0.0,0,0.0
00-0036407,2023,10,REG,,0,0,0.0,0,0.0
00-0036407,2023,11,REG,,0,0,0.0,0,0.0
00-0036407,2023,12,REG,,0,0,0.0,0,0.0
00-0036407,2023,13,REG,,0,0,0.0,0,0.0
00-0036407,2023,14,REG,,0,0,0.0,0,0.0
00-0036407,2023,15,REG,,0,0,0.0,0,0.0
00-0036407,2023,16,REG,,0,0,0.0,0,0.0
00-0036407,2023,17,REG,,0,0,0.0,0,0.0
00-0036407,2023,18,REG,,0,0,0.0,0,0.0
00-0036410,2023,1,REG,,0,0,0.0,0,0.0
00-0036410,2023,2,REG,,0,0,0.0,0,0.0
00-0036410,2023,3,REG,,0,0,0.0,0,0.0
00-0036410,2023,4,REG,,0,0,0.0,0,0.0
00-0036410,2023,6,REG,,0,0,0.0,0,0.0
00-0036410,2023,8,REG,,0,0,0.0,0,0.0
00-0036410,2023,9,REG,,0,0,0.0,0,0.0
00-0036410,2023,13,REG,,0,0,0.0,0,0.0
00-0036410,2023,14,REG,,0,0,0.0,0,0.0
00-0036410,2023,15,REG,,0,0,0.0,0,0.0
00-0036410,2023,16,REG,,0,0,0.0,0,0.0
00-0036410,2023,17,REG,,0,0,0.0,0,0.0
00-0036414,2023,1,REG,,0,0,0.0,0,0.0
00-0036414,2023,4,REG,,0,0,0.0,0,0.0
00-0036414,2023,5,REG,,0,0,0.0,0,0.0
00-0036414,2023,6,REG,,0,0,0.0,0,0.0
00-0036414,2023,7,REG,,0,0,0.0,0,0.0
00-0036414,2023,8,REG,,0,0,0.0,0,0.0
00-0036414,2023,9,REG,-1.5187925,0,0,0.0,0,0.0
00-0036415,2023,1,REG,,0,0,0.0,0,0.0
00-0036415,2023,2,REG,,0,0,0.0,0,0.0
00-0036415,2023,3,REG,,0,0,0.0,0,0.0
00-0036415,2023,4,REG,,0,0,0.0,0,0.0
00-0036415,2023,6,REG,,0,0,0.0,0,0.0
00-0036415,2023,7,REG,,0,0,0.0,0,0.0
00-0036415,2023,8,REG,,0,0,0.0,0,0.0
00-0036415,2023,9,REG,,0,0,0.0,0,0.0
00-0036415,2023,10,REG,,0,0,0.0,0,0.0
00-0036415,2023,12,REG,,0,0,0.0,0,0.0
00-0036415,2023,15,REG,,0,0,0.0,0,0.0
00-0036415,2023,16,REG,,0,0,0.0,0,0.0
00-0036415,2023,17,REG,,0,0,0.0,0,0.0
00-0036415,2023,18,REG,,0,0,0.0,0,0.0
00-0036422,2023,1,REG,,0,0,0.0,0,0.0
00-0036422,2023,2,REG,,0,0,0.0,0,0.0
00-0036422,2023,3,REG,,0,0,0.0,0,0.0
